clean_text,category
dear sir kindly mega rally bhubaneswar like last time did from airport kiit square entier bhubaneswar will come road support this will like wild fier entier odisha dil main bhi chowkidar modi phir bar,1.0
the same psus whic were not sold the modi government they were sold other psus create even bigger psusthis was disinvestment without privatisation ,-1.0
pakistan biryanii khane liye toh woh gaye the priyanka gandhi attacks modi day after hinting that she would like challenge the varanasi ,0.0
"giving lok sabha ticket year old modi has fired the imagination the youth hell the modi20
thank you modi will the voice more than 600 million youth delhi wish you all the best  ",1.0
has problem raga calls modi chor but worried about announcement achievement space hypocrisy its worst,-1.0
shekhar gupta journalist who closely associated with ndtv has always been anti modi like bharka nidhi and rajdeep they are trying change the narrative the advantage another partythis evident from their prime time coverage ,1.0
"also bjp govt
mob lynching for hand over airports adani for mallyanirav want leave the country for modi the 56cms wuss intelligence failure pulwama
modi feels like having pakistani biryani for land islamabad ",-1.0
now you are basically question why decided now what can say you cant even let them have their moment and there nothing wrong modi announcing shakti indira did the same vajpayee ask upa why they didnt permit drdo for tests,-1.0
india choukidar modi you have lost your control over your own officespmo please pay attention ,1.0
"just days the congress government madhya pradesh has come with the scheme youth selfrespect for the youth
what has done for the youth the last years modi ",0.0
check out this article ,0.0
"motivation
observation
dedication
inspiration
modi full form ",1.0
know that and thats enough already simple question was regarding her donning hijaab and playing azan parliament and media channels modi didnt came into picture anywhere this but bash modi whenever possible because thats the trend,0.0
congress stop telecast modi biopic okay order telecasting biopic rahul congress continue with modi,1.0
very good modi ggg,1.0
the successful execution proud powerful historical moment for many congrats drdoindia all indians rathore live financialxpress,1.0
what modi himself contests from bangalore south youll still skip voting,0.0
and anish not only fool but dumb bhakt also why the transfer letter comes when the guy handling this case and present shouldn’ sent then just for day modi helped both nirav mehul bhai lalit modi and vijay mallya flew india,-1.0
narender modi big fan for your all doing work for better education and all source wakensy for all job sectors,1.0
defeat modi save constitution yechury ,0.0
have gutts ask question modi giving platform modi use stage address election rally just like other channel are doing the same what differrent and another channel,-1.0
that why modi targeted congress all through his rallies uttarakhand ,0.0
oxfams latest report todays economic times saying that modi jis demonetization created inequality unemployment india,1.0
dont try convincing with fudged data youre desperately trying prove that rahul better choice than modi fine convince tell rahuls achievements qualities and vision tell without naming modi and bjp,1.0
senior bjp leader expelled for referring modi prachar mantri apart from calling modi prachar mantri singh was also expelled for calling the bjps top leadership gujarati thugs ,1.0
okay you dont see modis name when you and vote vote for someone else ,1.0
great decision modi india hits satellite space but pain ass many librendos such great impact kudos modi keep going modi ,1.0
rajivg was pm5yrs got khel ratna foundation intl airport stadium ntnl highway university inst tech engg collg law collg cancer inst modi pm5yrs achievements none ,0.0
elected india  you’ shaming all the indians known that you’ always biased anti modi you never tweet about congress their lowest level workable scheme tax faults stfu,0.0
